step,session_step,wins,stage,stage_kill,stage_boss_kill,boss_damage,boss_real_damage,avg_reward,best_avg_reward,reward,window_reward,death_resets,boss_stall_resets,last_terminal_reason,progress,best_progress,boss_hp_pct,sps,epsilon,loss,replay_size,updates,episode,elapsed_sec,device,player_hp,player_full_hp,accuracy,window_accuracy,hit_power,hurt_power,shot_power,window_hit_power,window_hurt_power,window_shot_power,action,action_label,boss_alive_frames,boss_no_hit_frames,boss_low_hp_no_hit_frames,boss_time_penalty,total_boss_time_penalty
2267000,189000,0,4,0,0,19550.0,22290.0,206.21437147376508,1506.053892995224,195.0708333333333,206214.3714737651,12055,0,hit_death,4.0/0,4.0/0,0.6743333333333333,21.356702872429242,0.03,437.5630848370666,50000,396611,12055,6162.143615484238,cuda,100,100,0.7882242670475381,0.8918795620437956,3267095.0,4160.0,4144880.0,19550.0,20.0,21920.0,1,up,234,0,0,0.0,-1517.099999999658
2268000,190000,0,4,0,0,20120.0,23000.0,279.09894246141965,1506.053892995224,229.13296296296298,279098.9424614197,12058,0,hit_death,4.0/0,4.0/0,0.6843333333333333,19.66290177986056,0.03,398.940320201122,50000,396861,12058,6213.001808643341,cuda,100,100,0.7888987818106766,0.9162112932604736,3287215.0,4175.0,4166840.0,20120.0,15.0,21960.0,5,down,302,0,0,0.0,-1519.939999999656
2269000,191000,0,4,0,0,19460.0,22180.0,179.29383328703713,1506.053892995224,51.22812499999999,179293.83328703712,12063,0,hit_death,4.0/0,4.0/0,0.7143333333333334,21.62495242945511,0.03,395.3876461862806,50000,397111,12063,6259.244684934616,cuda,100,100,0.7894086611917495,0.8861566484517304,3306675.0,4200.0,4188800.0,19460.0,25.0,21960.0,1,up,40,0,0,0.0,-1524.619999999653
2270000,192000,0,4,0,0,19435.0,22135.0,182.9623043749998,1506.053892995224,366.4395833333333,182962.3043749998,12067,0,hit_death,4.0/0,4.0/0,0.7305,20.803147747407323,0.03,350.37482109816955,50000,397361,12067,6307.314333438873,cuda,100,100,0.7899222928363114,0.8882541133455211,3326110.0,4220.0,4210680.0,19435.0,20.0,21880.0,8,stay,148,0,0,0.0,-1528.4299999996504
2271000,193000,0,4,0,0,20480.0,23460.0,288.261411112654,1506.053892995224,355.8666666666666,288261.411112654,12070,0,hit_death,4.0/0,4.0/0,0.629,20.23941355738693,0.03,385.6382003803597,50000,397611,12070,6356.723879575729,cuda,100,100,0.7906625652075301,0.9326047358834244,3346590.0,4235.0,4232640.0,20480.0,15.0,21960.0,0,left-up,200,0,0,0.0,-1531.2399999996485
2272000,194000,0,4,0,0,19555.0,22315.0,208.87626192901246,1506.053892995224,260.7249999999999,208876.26192901246,12074,0,hit_death,4.0/0,4.0/0,0.7356666666666667,21.221394170549345,0.03,338.5608983148924,50000,397861,12074,6403.847137451172,cuda,100,100,0.7911852224436839,0.8921076642335767,3366145.0,4255.0,4254560.0,19555.0,20.0,21920.0,5,down,111,0,0,0.0,-1534.999999999646
2273000,195000,0,4,0,0,19085.0,21685.0,139.17549371142005,1506.053892995224,209.07083333333338,139175.49371142004,12080,0,hit_death,4.0/0,4.0/0,0.6983333333333334,21.011998459372066,0.03,385.2050242251939,50000,398111,12080,6451.439993143082,cuda,100,100,0.7916000224485787,0.8722577696526508,3385230.0,4285.0,4276440.0,19085.0,30.0,21880.0,8,stay,50,0,0,0.0,-1540.5999999996423
2274000,196000,0,4,0,0,20415.0,23375.0,312.27380824074066,1506.053892995224,365.965625,312273.8082407407,12082,0,hit_death,4.0/0,4.0/0,0.6831666666666667,19.828152769486312,0.03,342.1453161320178,50000,398361,12082,6501.87433552742,cuda,100,100,0.7923052763819095,0.9296448087431693,3405645.0,4295.0,4298400.0,20415.0,10.0,21960.0,1,up,331,0,0,0.0,-1542.559999999641
2275000,197000,0,4,0,0,20545.0,23485.0,275.4161891126543,1506.053892995224,519.6083333333333,275416.1891126543,12085,0,hit_death,4.0/0,4.0/0,0.7191666666666666,20.103899719046556,0.03,397.24246300325296,50000,398611,12085,6551.616927146912,cuda,100,100,0.7930334509161273,0.9355646630236795,3426190.0,4310.0,4320360.0,20545.0,15.0,21960.0,8,stay,363,0,0,0.0,-1545.379999999639
2276000,198000,0,4,0,0,19665.0,22425.0,198.78312668981505,1506.053892995224,1.12,198783.12668981505,12090,0,hit_death,4.0/0,4.0/0,0.7178333333333333,20.89717537300598,0.03,375.8762004112344,50000,398861,12090,6599.471319437027,cuda,100,100,0.7935662238844468,0.8987659963436929,3445855.0,4335.0,4342240.0,19665.0,25.0,21880.0,1,up,8,9,0,-0.08,-1549.4499999996362
2277000,199000,0,4,0,0,19310.0,21970.0,189.77295215277783,1506.053892995224,1.09,189772.95215277784,12095,0,hit_death,4.0/0,4.0/0,0.6345,22.503042291134257,0.03,393.29538754618545,50000,399111,12095,6643.90975522995,cuda,100,100,0.7940050318961724,0.8809306569343066,3465165.0,4360.0,4364160.0,19310.0,25.0,21920.0,8,stay,11,12,0,-0.11,-1554.4299999996329
2278000,200000,0,4,0,0,19065.0,21605.0,117.7244587500001,1506.053892995224,519.68125,117724.45875000009,12100,0,hit_death,4.0/0,4.0/0,0.8423333333333334,23.347305113033233,0.03,390.9840307183191,50000,399361,12100,6686.741250991821,cuda,100,100,0.7943763508522339,0.8681693989071039,3484230.0,4385.0,4386120.0,19065.0,25.0,21960.0,1,up,148,0,0,0.0,-1559.3099999996298
2279000,201000,0,4,0,0,20855.0,23975.0,348.33342239969136,1506.053892995224,1.1500000000000001,348333.42239969136,12103,0,hit_death,4.0/0,4.0/0,0.556,19.850489509821635,0.03,360.7314717457086,50000,399611,12103,6737.117842435837,cuda,100,100,0.7951500426489537,0.9496812386156649,3505085.0,4400.0,4408080.0,20855.0,15.0,21960.0,8,stay,5,6,0,-0.05,-1561.3899999996283
2280000,202000,0,4,0,0,19700.0,22520.0,208.9503891666668,1506.053892995224,-22949.51666666667,208950.3891666668,12107,0,hit_death,4.0/0,4.0/0,0.7113333333333334,20.305857934024832,0.03,388.0342439782866,50000,399861,12107,6786.365716457367,cuda,100,100,0.7956553439698062,0.8970856102003643,3524785.0,4420.0,4430040.0,19700.0,20.0,21960.0,3,right,0,1,0,0.0,-1565.019999999626
2281000,203000,0,4,0,0,19305.0,21945.0,158.74464500000013,1506.053892995224,376.8958333333334,158744.64500000014,12111,0,hit_death,4.0/0,4.0/0,0.7998333333333333,22.614379232269652,0.03,351.58846638806943,50000,400111,12111,6830.585369348526,cuda,100,100,0.7960812413520458,0.8823126142595978,3544090.0,4445.0,4451920.0,19305.0,25.0,21880.0,1,up,226,0,0,0.0,-1569.6699999996229
2282000,204000,0,4,0,0,19580.0,22340.0,202.21828940586408,1506.053892995224,255.5625,202218.28940586408,12115,0,hit_death,4.0/0,4.0/0,0.7436666666666667,21.340219127203422,0.03,394.2697059630683,50000,400361,12115,6877.445244312286,cuda,100,100,0.7965501980383918,0.8916211293260473,3563670.0,4465.0,4473880.0,19580.0,20.0,21960.0,1,up,184,0,0,0.0,-1573.4399999996203
2283000,205000,0,4,0,0,20275.0,23215.0,370.11790493827135,1506.053892995224,128.10416666666669,370117.9049382713,12118,0,hit_death,4.0/0,4.0/0,0.4648333333333333,20.346736426950198,0.03,383.14461738765743,50000,400611,12118,6926.594175338745,cuda,100,100,0.7971762533920548,0.9249543795620438,3583945.0,4480.0,4495800.0,20275.0,15.0,21920.0,1,up,104,0,0,0.0,-1576.2399999996185
2284000,206000,0,4,0,0,20430.0,23390.0,289.8664070370364,1506.053892995224,51.73854166666667,289866.40703703644,12121,0,hit_death,4.0/0,4.0/0,0.6883333333333334,20.253943051624013,0.03,350.47796160441897,50000,400861,12121,6975.9672775268555,cuda,100,100,0.7978234788921944,0.930327868852459,3604375.0,4495.0,4517760.0,20430.0,15.0,21960.0,5,down,46,0,0,0.0,-1579.0599999996166
2285000,207000,0,4,0,0,18100.0,20520.0,46.20217562500001,1506.053892995224,180.83749999999998,46202.17562500001,12128,0,hit_death,4.0/0,4.0/0,0.8428333333333333,24.583149039015947,0.03,401.96017399074003,50000,401111,12128,7016.646548509598,cuda,100,100,0.7979722883073399,0.8287545787545788,3622475.0,4530.0,4539600.0,18100.0,35.0,21840.0,5,down,84,0,0,0.0,-1585.5699999996123
2286000,208000,0,4,0,0,20245.0,23185.0,278.9414293040127,1506.053892995224,279.5083333333334,278941.4293040127,12131,0,hit_death,4.0/0,4.0/0,0.6241666666666666,20.122002941389493,0.03,331.9704633190656,50000,401361,12131,7066.343390464783,cuda,100,100,0.7985759132920606,0.9235857664233577,3642720.0,4545.0,4561520.0,20245.0,15.0,21920.0,1,up,135,0,0,0.0,-1588.3599999996104
2287000,209000,0,4,0,0,19895.0,22775.0,250.2911674151236,1506.053892995224,179.87499999999997,250291.1674151236,12135,0,hit_death,4.0/0,4.0/0,0.6866666666666666,20.756751038624657,0.03,435.4103845301465,50000,401611,12135,7114.520487070084,cuda,100,100,0.7990904291062686,0.9059653916211293,3662615.0,4565.0,4583480.0,19895.0,20.0,21960.0,8,stay,22,0,0,0.0,-1592.069999999608
2288000,210000,0,4,0,0,19250.0,22010.0,141.1807643750003,1506.053892995224,45.30729166666666,141180.76437500032,12140,0,hit_death,4.0/0,4.0/0,0.7861666666666667,21.67646542609129,0.03,398.1664970192614,50000,401861,12140,7160.6544716358185,cuda,100,100,0.7994669301255048,0.8781934306569343,3681865.0,4590.0,4605400.0,19250.0,25.0,21920.0,5,down,19,0,0,0.0,-1596.7399999996048
2289000,211000,0,4,0,0,20260.0,23120.0,232.22581104166684,1506.053892995224,99.41145833333333,232225.81104166684,12143,0,hit_death,4.0/0,4.0/0,0.7638333333333334,19.997653664273916,0.03,414.2502164480414,50000,402111,12143,7210.660338163376,cuda,100,100,0.8000581330013917,0.9242700729927007,3702125.0,4605.0,4627320.0,20260.0,15.0,21920.0,1,up,236,0,0,0.0,-1599.509999999603
2290000,212000,0,4,0,0,18970.0,21630.0,178.9351711651235,1506.053892995224,266.64583333333326,178935.1711651235,12148,0,hit_death,4.0/0,4.0/0,0.7105,21.664536010161036,0.03,406.734274841548,50000,402361,12148,7256.81872344017,cuda,100,100,0.8003731824830078,0.8670018281535649,3721095.0,4630.0,4649200.0,18970.0,25.0,21880.0,1,up,118,0,0,0.0,-1604.1399999996
2291000,213000,0,4,0,0,19200.0,21920.0,143.07694628858036,1506.053892995224,227.83958333333328,143076.94628858037,12153,0,hit_death,4.0/0,4.0/0,0.7723333333333333,21.73997112939978,0.03,400.6584651716156,50000,402611,12153,7302.817941904068,cuda,100,100,0.8007208059668263,0.8743169398907104,3740295.0,4655.0,4671160.0,19200.0,25.0,21960.0,5,down,296,0,0,0.0,-1608.8599999995968
2292000,214000,0,4,0,0,17915.0,20315.0,26.77922941358039,1506.053892995224,45.001041666666666,26779.22941358039,12162,0,hit_death,4.0/0,4.0/0,0.6493333333333333,25.158360973484104,0.03,380.6782608663471,50000,402861,12162,7342.566159248352,cuda,100,100,0.800811847432346,0.8202838827838828,3758210.0,4700.0,4693000.0,17915.0,45.0,21840.0,1,up,14,0,0,0.0,-1617.1199999995913
2293000,215000,0,4,0,0,18525.0,21065.0,85.81976583333338,1506.053892995224,1.11,85819.76583333338,12169,0,hit_death,4.0/0,4.0/0,0.7086666666666667,23.598842630995396,0.03,423.92655072287454,50000,403111,12169,7384.942118406296,cuda,100,100,0.8010246284104792,0.8466636197440585,3776735.0,4735.0,4714880.0,18525.0,35.0,21880.0,8,stay,9,10,0,-0.09,-1623.1899999995871
2294000,216000,0,4,0,0,19135.0,21775.0,184.1610552083335,1506.053892995224,89.00624999999997,184161.0552083335,12174,0,hit_death,4.0/0,4.0/0,0.6441666666666667,21.82349051993117,0.03,439.9133204961662,50000,403361,12174,7430.764302492142,cuda,100,100,0.8013709908966542,0.8761446886446886,3795870.0,4760.0,4736720.0,19135.0,25.0,21840.0,1,up,15,0,0,0.0,-1628.2899999995839
2295000,217000,0,4,0,0,18340.0,20740.0,45.655127322530795,1506.053892995224,258.01250000000005,45655.127322530796,12181,0,hit_death,4.0/0,4.0/0,0.8601666666666666,24.338720388832375,0.03,429.0961292189061,50000,403611,12181,7471.8520975112915,cuda,100,100,0.8015471066877374,0.8397435897435898,3814210.0,4795.0,4758560.0,18340.0,35.0,21840.0,5,down,184,0,0,0.0,-1634.7699999995796
2296000,218000,0,4,0,0,19095.0,21675.0,173.37120089506172,1506.053892995224,190.94374999999997,173371.20089506172,12186,0,hit_death,4.0/0,4.0/0,0.6873333333333334,21.965388481769327,0.03,411.77799947462904,50000,403861,12186,7517.379266738892,cuda,100,100,0.8018661305977642,0.8711222627737226,3833305.0,4820.0,4780480.0,19095.0,25.0,21920.0,8,stay,102,0,0,0.0,-1639.4499999995764
2297000,219000,0,4,0,0,20775.0,23815.0,370.4863193209879,1506.053892995224,378.6895833333333,370486.3193209879,12188,0,hit_death,4.0/0,4.0/0,0.6125,19.498277802530055,0.03,390.4112762069014,50000,404111,12188,7568.666846990585,cuda,100,100,0.8025320672996835,0.9477645985401459,3854080.0,4830.0,4802400.0,20775.0,10.0,21920.0,2,right-up,157,0,0,0.0,-1641.3599999995752
2298000,220000,0,4,0,0,19185.0,21825.0,168.94171780092603,1506.053892995224,227.65000000000003,168941.71780092604,12193,0,hit_death,4.0/0,4.0/0,0.6826666666666666,22.480808534802975,0.03,413.73955548612446,50000,404361,12193,7613.150233030319,cuda,100,100,0.802862372313611,0.875228102189781,3873265.0,4855.0,4824320.0,19185.0,25.0,21920.0,5,down,69,0,0,0.0,-1645.999999999572
2299000,221000,0,4,0,0,18165.0,20585.0,48.8366739969135,1506.053892995224,282.47604166666673,48836.673996913494,12200,0,hit_death,4.0/0,4.0/0,0.8396666666666667,24.248829020809943,0.03,393.23509419003915,50000,404611,12200,7654.390337944031,cuda,100,100,0.8029858445792579,0.8302102376599635,3891430.0,4895.0,4846200.0,18165.0,40.0,21880.0,5,down,68,0,0,0.0,-1652.4599999995678
2300000,222000,0,4,0,0,20040.0,22900.0,226.8145009490741,1506.053892995224,268.90625000000006,226814.5009490741,12204,0,hit_death,4.0/0,4.0/0,0.7081666666666667,20.7579303416428,0.03,436.7458527945668,50000,404861,12204,7702.565695524216,cuda,100,100,0.8034867669654815,0.9142335766423357,3911470.0,4915.0,4868120.0,20040.0,20.0,21920.0,8,stay,21,0,0,0.0,-1656.2199999995653
2301000,223000,0,4,0,0,18665.0,21245.0,91.87580374999985,1506.053892995224,176.08333333333334,91875.80374999985,12210,0,hit_death,4.0/0,4.0/0,0.7991666666666667,23.504073455519542,0.03,403.83395754549684,50000,405111,12210,7745.112015485764,cuda,100,100,0.8037151633142193,0.8546245421245421,3930135.0,4945.0,4889960.0,18665.0,30.0,21840.0,5,down,197,0,0,0.0,-1661.7999999995616
2302000,224000,0,4,0,0,20200.0,23120.0,288.26748368055553,1506.053892995224,324.24812499999996,288267.48368055554,12213,0,hit_death,4.0/0,4.0/0,0.684,21.09795508681584,0.03,383.7988142066191,50000,405361,12213,7792.509974002838,cuda,100,100,0.804234393068291,0.9198542805100182,3950335.0,4960.0,4911920.0,20200.0,15.0,21960.0,0,left-up,271,0,0,0.0,-1664.6399999995597
2303000,225000,0,4,0,0,19870.0,22650.0,204.5376040972223,1506.053892995224,183.9583333333333,204537.6040972223,12218,0,hit_death,4.0/0,4.0/0,0.6283333333333333,21.390600800576756,0.03,363.82864144938816,50000,405611,12218,7839.259479045868,cuda,100,100,0.8046821163060309,0.9048269581056466,3970205.0,4985.0,4933880.0,19870.0,25.0,21960.0,5,down,26,0,0,0.0,-1669.3299999995565
2304000,226000,0,4,0,0,19690.0,22430.0,159.2333820833333,1506.053892995224,1.1600000000000001,159233.3820833333,12223,0,hit_death,4.0/0,4.0/0,0.7123333333333334,21.467521283013276,0.03,400.3575624084356,50000,405861,12223,7885.842475414276,cuda,100,100,0.8050960490738125,0.8982664233576643,3989895.0,5015.0,4955800.0,19690.0,30.0,21920.0,5,down,4,5,0,-0.04,-1673.159999999554
2305000,227000,0,4,0,0,19430.0,22170.0,256.7205624305557,1506.053892995224,447.34062499999993,256720.5624305557,12226,0,hit_death,4.0/0,4.0/0,0.6088333333333333,21.593458461495945,0.03,373.93282483091565,50000,406111,12226,7932.153799533844,cuda,100,100,0.8054541034851297,0.886405109489051,4009325.0,5030.0,4977720.0,19430.0,15.0,21920.0,5,down,202,0,0,0.0,-1676.7999999995516
2306000,228000,0,4,0,0,20140.0,22980.0,272.9416384645063,1506.053892995224,592.4958333333334,272941.6384645063,12229,0,hit_death,4.0/0,4.0/0,0.6591666666666667,20.81470306782218,0.03,362.24548389604803,50000,406361,12229,7980.196762084961,cuda,100,100,0.8059510284740501,0.9187956204379562,4029465.0,5050.0,4999640.0,20140.0,20.0,21920.0,8,stay,435,0,0,0.0,-1679.6399999995497
2307000,229000,0,4,0,0,19600.0,22400.0,252.98991041666673,1506.053892995224,408.33750000000003,252989.91041666674,12233,0,hit_death,4.0/0,4.0/0,0.5308333333333334,21.11851829761049,0.03,387.90883050582215,50000,406611,12233,8027.5495681762695,cuda,100,100,0.80632965588657,0.8925318761384335,4049065.0,5075.0,5021600.0,19600.0,25.0,21960.0,5,down,260,0,0,0.0,-1683.3999999995472
2308000,230000,0,4,0,0,18665.0,21265.0,108.06472782407427,1506.053892995224,326.11666666666673,108064.72782407427,12239,0,hit_death,4.0/0,4.0/0,0.7823333333333333,23.428497846172764,0.03,420.3304837851236,50000,406861,12239,8070.233628988266,cuda,100,100,0.8065323942991743,0.8530621572212066,4067730.0,5105.0,5043480.0,18665.0,30.0,21880.0,5,down,109,0,0,0.0,-1689.0199999995434
2309000,231000,0,4,0,0,19930.0,22810.0,262.13988323302465,1506.053892995224,180.6916666666667,262139.88323302462,12243,0,hit_death,4.0/0,4.0/0,0.6135,20.490352630605955,0.03,380.77679254972503,50000,407111,12243,8119.037083864212,cuda,100,100,0.806970371774219,0.9075591985428051,4087660.0,5125.0,5065440.0,19930.0,20.0,21960.0,8,stay,23,0,0,0.0,-1692.729999999541
2310000,232000,0,4,0,0,19200.0,21920.0,143.9109142206792,1506.053892995224,210.70416666666665,143910.9142206792,12248,0,hit_death,4.0/0,4.0/0,0.7881666666666667,22.650637830617153,0.03,395.729208546518,50000,407361,12248,8163.185950994492,cuda,100,100,0.8072737708656031,0.8775137111517367,4106860.0,5150.0,5087320.0,19200.0,25.0,21880.0,8,stay,53,0,0,0.0,-1697.3999999995378
2311000,233000,0,4,0,0,19525.0,22265.0,231.47992899074086,1506.053892995224,198.86249999999995,231479.92899074085,12252,0,hit_death,4.0/0,4.0/0,0.625,21.295617469883723,0.03,395.6755645364485,50000,407611,12252,8210.143969535828,cuda,100,100,0.8076381821028733,0.8923674588665448,4126385.0,5170.0,5109200.0,19525.0,20.0,21880.0,1,up,38,0,0,0.0,-1701.1499999995353
2312000,234000,0,4,0,0,21005.0,24125.0,418.54811092592524,1506.053892995224,1.0700000000000003,418548.11092592526,12254,0,hit_death,4.0/0,4.0/0,0.5498333333333333,19.70940323439631,0.03,433.72901746877295,50000,407861,12254,8260.881172895432,cuda,100,100,0.8082753217596021,0.956511839708561,4147390.0,5180.0,5131160.0,21005.0,10.0,21960.0,1,up,13,0,0,-0.13,-1703.079999999534
2313000,235000,0,4,0,0,19425.0,22125.0,221.87808170679045,1506.053892995224,402.84687499999995,221878.08170679046,12258,0,hit_death,4.0/0,4.0/0,0.6245,21.709581848117452,0.03,368.8807583219739,50000,408111,12258,8306.943782806396,cuda,100,100,0.8086066973538156,0.8861770072992701,4166815.0,5200.0,5153080.0,19425.0,20.0,21920.0,8,stay,77,0,0,0.0,-1706.8499999995315
2314000,236000,0,4,0,0,18970.0,21630.0,154.28586675925965,1506.053892995224,230.9166666666666,154285.86675925966,12264,0,hit_death,4.0/0,4.0/0,0.6266666666666667,22.414724181558867,0.03,358.7346877966058,50000,408361,12264,8351.558312177658,cuda,100,100,0.8088535950036329,0.8670018281535649,4185785.0,5230.0,5174960.0,18970.0,30.0,21880.0,5,down,69,0,0,0.0,-1712.3699999995279
2315000,237000,0,4,0,0,18925.0,21625.0,151.28962658950627,1506.053892995224,163.11875,151289.62658950628,12270,0,hit_death,4.0/0,4.0/0,0.6291666666666667,22.332535864722946,0.03,439.69862897525866,50000,408611,12270,8396.337030649185,cuda,100,100,0.8090835270393005,0.8633667883211679,4204710.0,5260.0,5196880.0,18925.0,30.0,21920.0,0,left-up,166,0,0,0.0,-1717.9499999995242
2316000,238000,0,4,0,0,18060.0,20580.0,45.487709490740826,1506.053892995224,101.15416666666665,45487.709490740825,12278,0,hit_death,4.0/0,4.0/0,0.7658333333333334,23.926670947332628,0.03,356.08061020996576,50000,408861,12278,8438.131394863129,cuda,100,100,0.8091519824632671,0.8254113345521024,4222770.0,5300.0,5218760.0,18060.0,40.0,21880.0,8,stay,42,0,0,0.0,-1725.3599999995192
2317000,239000,0,4,0,0,18585.0,21165.0,106.69047919753089,1506.053892995224,290.16874999999993,106690.47919753089,12284,0,hit_death,4.0/0,4.0/0,0.7328333333333333,22.158725691113133,0.03,347.82811238989444,50000,409111,12284,8483.260343790054,cuda,100,100,0.8093262221882991,0.8509615384615384,4241355.0,5335.0,5240600.0,18585.0,35.0,21840.0,8,stay,236,0,0,0.0,-1730.9099999995155
2318000,240000,0,4,0,0,19475.0,22255.0,228.4012512885808,1506.053892995224,1014.3625000000002,228401.2512885808,12289,0,hit_death,4.0/0,4.0/0,0.553,22.13704037811209,0.03,322.3385926952987,50000,409361,12289,8528.434499502182,cuda,100,100,0.8096496762032167,0.88683970856102,4260830.0,5360.0,5262560.0,19475.0,25.0,21960.0,1,up,181,0,0,0.0,-1735.5899999995124
2319000,241000,0,4,0,0,19735.0,22535.0,217.33370307870345,1506.053892995224,186.50312499999995,217333.70307870346,12293,0,hit_death,4.0/0,4.0/0,0.6841666666666667,21.636704899763675,0.03,377.2339857233386,50000,409611,12293,8574.653257608414,cuda,100,100,0.8100257735860482,0.9003193430656934,4280565.0,5380.0,5284480.0,19735.0,20.0,21920.0,8,stay,93,0,0,0.0,-1739.31999999951
2320000,242000,0,4,0,0,18645.0,21205.0,106.20804874228394,1506.053892995224,72.46145833333333,106208.04874228394,12299,0,hit_death,4.0/0,4.0/0,0.7156666666666667,22.71475132442747,0.03,362.5678702266214,50000,409861,12299,8618.67851114273,cuda,100,100,0.8101872441787714,0.8490437158469946,4299210.0,5420.0,5306440.0,18645.0,40.0,21960.0,1,up,139,0,0,0.0,-1744.9099999995062
2321000,243000,0,4,0,0,18720.0,21280.0,114.26206969907415,1506.053892995224,181.30416666666665,114262.06969907414,12305,0,hit_death,4.0/0,4.0/0,0.779,22.346201917824736,0.03,359.86329753636574,50000,410111,12305,8663.429844856262,cuda,100,100,0.8103736262086361,0.8555758683729433,4317930.0,5450.0,5328320.0,18720.0,30.0,21880.0,8,stay,23,0,0,0.0,-1750.4699999995025
